39, State-gov, 77516, 4, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, 0
19, Private, 286435, 7, 10, Never-married, Craft-repair, Own-child, White, Male, 594, 0, 40, United-States, 0
46, Private, 191389, 8, 9, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 28, United-States, 1
42, Private, 183241, 3, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 45, United-States, 1
29, Private, 91547, 7, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, 0
42, Private, 52781, 4, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 7688, 0, 40, United-States, 1
29, Private, 210959, 6, 12, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, 0
47, Private, 365516, 3, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States, 0
37, Private, 112271, 10, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
39, Private, 269455, 8, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 45, United-States, 0
46, Private, 164379, 4, 13, Divorced, Sales, Unmarried, Black, Female, 0, 0, 35, United-States, 1
28, Private, 109621, 6, 12, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, 0
36, Private, 104858, 7, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 56, United-States, 1
39, Private, 99270, 8, 9, Divorced, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, 0
44, Private, 193524, 7, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 0
60, State-gov, 313946, 8, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, 0
35, Private, 162358, 4, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, 1
59, Private, 200700, 4, 13, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 48, United-States, 1
21, Private, 116489, 7, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 60, United-States, 0
22, Private, 118310, 6, 12, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 16, United-States, 0
31, Private, 352465, 7, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 50, United-States, 1
40, Private, 107433, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 50, United-States, 1
33, Private, 296538, 8, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, 1
41, Local-gov, 195897, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, 0
31, Self-emp-not-inc, 216283, 6, 12, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 35, United-States, 1
62, Private, 345780, 5, 11, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, 0
43, Private, 216685, 8, 9, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 35, United-States, 0
28, Local-gov, 210945, 4, 13, Never-married, Prof-specialty, Not-in-family, Black, Female, 0, 0, 60, United-States, 0
43, Private, 184321, 11, 6, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 1887, 40, United-States, 1
55, Self-emp-not-inc, 322691, 3, 14, Married-civ-spouse, Sales, Husband, White, Male, 3103, 0, 55, United-States, 1
42, Private, 192712, 8, 9, Separated, Other-service, Unmarried, White, Female, 0, 0, 25, United-States, 0
23, Private, 178272, 4, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, 0
55, Federal-gov, 321333, 7, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, 1
44, Self-emp-inc, 120277, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 45, United-States, 1
19, Private, 294029, 10, 7, Never-married, Sales, Own-child, Other, Female, 0, 0, 32, Nicaragua, 0
23, Private, 112819, 8, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, 0
41, Private, 152636, 8, 9, Divorced, Craft-repair, Unmarried, White, Female, 0, 0, 50, United-States, 0
51, Private, 134808, 8, 9, Separated, Handlers-cleaners, Unmarried, White, Female, 0, 0, 40, United-States, 0
49, Private, 64216, 8, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 90, United-States, 0
29, State-gov, 214284, 3, 14, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female, 0, 0, 20, Taiwan, 0
25, Private, 469572, 7, 10, Never-married, Prof-specialty, Not-in-family, White, Male, 8614, 0, 40, United-States, 1
44, Self-emp-not-inc, 282722, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 50, United-States, 1
17, Private, 231439, 10, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 30, United-States, 0
42, Self-emp-inc, 120277, 3, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 1
21, Private, 364685, 10, 7, Never-married, Tech-support, Own-child, White, Female, 0, 0, 35, United-States, 0
26, Private, 18827, 7, 10, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, 0
24, Private, 169129, 7, 10, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, 0
30, Private, 202051, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 42, United-States, 1
19, Private, 574271, 8, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 28, United-States, 0
65, State-gov, 29276, 13, 4, Widowed, Other-service, Other-relative, White, Female, 0, 0, 24, United-States, 0
52, Self-emp-not-inc, 104501, 7, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 60, United-States, 1
17, Private, 394176, 11, 6, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 20, United-States, 0
27, Private, 85625, 8, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 22, United-States, 0
53, Private, 340723, 2, 15, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, 0
24, Private, 149342, 4, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, 0
37, Private, 73715, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
34, Private, 143083, 5, 11, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 18, United-States, 0
40, Local-gov, 290660, 6, 12, Divorced, Exec-managerial, Not-in-family, White, Male, 8614, 0, 50, United-States, 1
49, Local-gov, 98738, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 1
86, Private, 149912, 3, 14, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
49, Private, 309033, 5, 11, Married-civ-spouse, Prof-specialty, Wife, White, Female, 15024, 0, 60, United-States, 1
43, Self-emp-not-inc, 96129, 10, 7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 60, United-States, 0
47, Private, 216096, 7, 10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female, 0, 0, 35, Puerto-Rico, 0
32, Private, 171091, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, 1
30, Self-emp-not-inc, 79303, 5, 11, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 60, United-States, 0
25, Local-gov, 182380, 8, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, 0
42, Private, 36271, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
60, Private, 118197, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 65, United-States, 0
46, Private, 269652, 7, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 4386, 0, 38, United-States, 1
39, Local-gov, 193815, 7, 10, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, 1
28, Private, 141957, 6, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 1887, 70, United-States, 1
26, Private, 222637, 11, 6, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 55, Puerto-Rico, 0
27, Private, 118230, 7, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, 0
59, Private, 174040, 7, 10, Divorced, Prof-specialty, Unmarried, White, Male, 0, 0, 40, United-States, 0
64, State-gov, 105748, 8, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, 0
90, Self-emp-not-inc, 82628, 8, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 2964, 0, 12, United-States, 0
51, Private, 205100, 7, 10, Divorced, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, 1
36, Private, 107916, 8, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 2002, 40, United-States, 0
39, Private, 130620, 13, 4, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Female, 0, 0, 40, Dominican-Republic, 0
47, Self-emp-not-inc, 235646, 3, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, 1
32, Private, 53277, 3, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, 1
24, Private, 456460, 6, 12, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, 0
23, Private, 293091, 8, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 30, United-States, 0
62, Private, 210935, 8, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 20, United-States, 0
35, Self-emp-not-inc, 233533, 4, 13, Separated, Craft-repair, Not-in-family, White, Male, 0, 0, 65, United-States, 0
27, Private, 95647, 4, 13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male, 0, 0, 40, United-States, 0
49, Private, 199763, 7, 10, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 35, United-States, 0
18, Private, 74539, 11, 6, Never-married, Sales, Not-in-family, White, Male, 0, 0, 20, United-States, 0
19, Private, 84610, 7, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, 0
63, Self-emp-inc, 96930, 6, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
54, Private, 115602, 8, 9, Married-civ-spouse, Other-service, Wife, Black, Female, 0, 0, 40, United-States, 0
24, Private, 237341, 7, 10, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, 1
61, Private, 143800, 11, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, 1
50, Self-emp-inc, 163921, 8, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 48, United-States, 1
36, Private, 68273, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 1
21, Private, 113163, 7, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 50, United-States, 0
38, Self-emp-inc, 478829, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 99999, 0, 50, United-States, 1
30, Private, 345705, 7, 10, Married-civ-spouse, Exec-managerial, Other-relative, White, Male, 0, 0, 40, United-States, 0
22, Private, 385077, 8, 9, Never-married, Craft-repair, Own-child, White, Male, 2907, 0, 40, United-States, 0
33, Private, 192286, 7, 10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 52, United-States, 0
39, Local-gov, 236391, 8, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 38, United-States, 1
42, Private, 106679, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 50, United-States, 1
42, Local-gov, 46094, 4, 13, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 33, United-States, 0
29, Private, 194940, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
35, Private, 341643, 4, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 55, United-States, 0
23, Private, 210474, 7, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, 0
28, Private, 76313, 7, 10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, 0, 0, 60, United-States, 0
34, Private, 115858, 8, 9, Divorced, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, 0
40, Private, 55191, 7, 10, Never-married, Adm-clerical, Not-in-family, Black, Female, 0, 0, 40, United-States, 0
67, Self-emp-not-inc, 364862, 8, 9, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, 0
49, Private, 334787, 8, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, 0
34, Private, 205733, 8, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, 0
26, Private, 333677, 4, 13, Never-married, Exec-managerial, Own-child, White, Male, 2463, 0, 35, United-States, 0
25, Private, 208591, 8, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, 0
40, Private, 341204, 7, 10, Divorced, Exec-managerial, Unmarried, White, Female, 1831, 0, 30, United-States, 0
56, Self-emp-not-inc, 115422, 8, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, 0
35, Self-emp-inc, 111319, 6, 12, Married-civ-spouse, Sales, Husband, White, Male, 0, 1887, 45, United-States, 1
54, Private, 816750, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2051, 40, United-States, 0
25, Private, 167835, 4, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 3325, 0, 40, United-States, 0
28, Private, 92262, 4, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, 0
31, Private, 91964, 4, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, 0
45, Private, 107682, 8, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, 0
52, State-gov, 135388, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 5013, 0, 40, United-States, 0
39, Self-emp-not-inc, 597843, 3, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 50, Columbia, 0
19, Private, 389942, 8, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, 0
23, Private, 442274, 9, 8, Never-married, Adm-clerical, Unmarried, White, Male, 0, 0, 40, United-States, 0
23, Private, 595461, 13, 4, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, Mexico, 0
52, Private, 284329, 5, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 40, United-States, 1
33, Self-emp-not-inc, 127894, 2, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 60, United-States, 1
35, Private, 196899, 4, 13, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 50, Haiti, 0
58, Private, 212534, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
61, Private, 71209, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, 1
39, Private, 237943, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 70, United-States, 1
38, Private, 190759, 10, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, 0
59, Private, 100313, 8, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 40, United-States, 1
41, Private, 344624, 4, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 50, United-States, 1
19, Private, 87497, 10, 7, Never-married, Transport-moving, Other-relative, White, Male, 0, 0, 10, United-States, 0
22, Private, 236907, 7, 10, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 20, United-States, 0
59, Private, 169639, 6, 12, Widowed, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, 0
37, Private, 105803, 8, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 3103, 0, 45, United-States, 1
31, Private, 149507, 9, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 43, United-States, 0
18, Private, 294387, 10, 7, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, 0
20, Private, 161708, 7, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 35, United-States, 0
28, Private, 282389, 8, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 60, United-States, 0
28, Private, 64940, 7, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 30, United-States, 0
49, Private, 195727, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, 0
38, Local-gov, 37931, 8, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, 1
19, Private, 170720, 8, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 20, United-States, 0
43, Private, 152958, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 7298, 0, 40, United-States, 1
28, Private, 312372, 8, 9, Married-civ-spouse, Exec-managerial, Husband, Black, Male, 15024, 0, 40, United-States, 1
41, Private, 39581, 7, 10, Divorced, Adm-clerical, Not-in-family, Black, Female, 0, 0, 24, El-Salvador, 0
50, Private, 206862, 3, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 65, United-States, 1
46, Private, 216934, 4, 13, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, Portugal, 0
20, Private, 143062, 7, 10, Never-married, Farming-fishing, Own-child, White, Male, 0, 0, 40, United-States, 0
45, Private, 242391, 4, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, 1
28, Private, 165030, 7, 10, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 50, United-States, 0
37, Private, 199251, 7, 10, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 40, United-States, 0
46, Self-emp-not-inc, 353012, 1, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 50, United-States, 1
66, Private, 174491, 8, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, 0
38, Private, 203138, 4, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 50, United-States, 1
25, Private, 220220, 10, 7, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 45, United-States, 0
